id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000690,"Bowman, Castro and Montgomery 874",,Aircraft,Sanctions Violation,0.89,Iran,,,,"303 Jackson Trail Apt. 419, Adamsfurt, MP 14788",260-896-6604,,,RBI,2019-07-06,Under Review,Civil once discuss attention company ground. Pick heart together study yard.,2024-09-27
WL_000691,"Becker, Evans and Kim 264",,Aircraft,Politically Exposed Person (PEP),0.77,Afghanistan,,,,"557 Jeremy Heights, Priceview, IN 07451",,,,FATF,2019-01-15,Inactive,"Everything pretty such live that price little. Family nation than light amount. Area body chair worry.
Memory agree beyond expect more detail health. Remember Democrat many letter four able own.",2025-06-20
WL_000692,MV Jesus Graham,,Vessel,Money Laundering,0.99,Mali,,,,"27602 Steven Inlet, Cummingsland, CT 56777",,,,ED,2024-05-04,Active,,2024-09-09
WL_000693,"Miller, Rosales and Lopez Syndicate",,Organization,Human Trafficking,0.81,India,,,,"35061 Chad Road, Lake Larry, IN 94788",,tiffany56@example.org,,FATF,2016-12-11,Under Review,,2024-12-17
WL_000694,Burton-Cain Coalition,,Organization,Politically Exposed Person (PEP),0.96,Iraq,,,,,,huntvictoria@example.net,,FATF,2017-11-07,Active,"Black music very allow. Budget collection stock now.
Board everybody that nation smile drop. Keep lead fish surface.",2025-01-05
WL_000695,MV Rebekah Graham,,Vessel,Money Laundering,0.93,Sudan,,,,"89708 David Tunnel, North Alvin, TX 26013",(744)988-9980x351,,,OFAC,2022-10-12,Under Review,"According front physical its. Summer black character while.
Something health education sit upon. Grow opportunity plant its want.",2024-09-02
WL_000696,Leslie Castillo,Lisa Kaufman,Individual,Tax Evasion,0.74,Lebanon,1945-10-17,,227-19-3471,"Unit 9270 Box 2923, DPO AA 96912",001-225-591-5510x6769,,,SEBI,2022-11-08,Inactive,"Whole evening rest cultural. Clearly son when prevent.
Attorney run fund before real. Still power sea least. Experience along soldier agent concern agency money able.",2025-01-16
WL_000697,MV Joshua Kim,,Vessel,Money Laundering,0.95,Sudan,,,,,001-865-918-0483x87449,,,FATF,2016-04-12,Inactive,,2024-11-18
WL_000698,Lee Inc 885,,Aircraft,Tax Evasion,0.6,North Korea,,,,"827 Stevens Glens, Johnsonchester, MT 21201",,,,ED,2019-12-03,Active,"Future less tell religious address.
Affect address tree floor. Already fine people contain.",2024-08-11
WL_000699,Lisa Dickerson,,Individual,Politically Exposed Person (PEP),0.61,Iraq,1985-08-01,H47938093,,"3059 Sarah Pines, West Belindabury, TN 76911",,,Physiotherapist,RBI,2023-10-09,Active,,2025-01-18
WL_000700,"Young, Perez and Matthews 773",,Aircraft,Fraud,0.87,Libya,,,,"1900 Johns Valleys, South Derektown, MS 72920",001-579-462-5067x485,,,SEBI,2023-06-24,Under Review,"Bed firm risk network parent individual. Could girl turn together. Speech control so in six sort.
Smile sea community clear ever. Life carry most once modern.
Key large make image business exactly.",2025-05-29
WL_000701,"George, Martin and Adams",,Organization,Money Laundering,0.64,Mali,,,,,268-524-4596x3880,alexanderboone@example.net,,OFAC,2022-04-22,Inactive,"Impact pull writer money campaign establish down.
Situation this could student experience when need. Wind too a. Space remain enter however us management arrive. Order but better research man.",2025-04-10
WL_000702,Al-Krystal Hill,,Individual,Drug Trafficking,0.65,Myanmar,1986-10-24,H79302835,022-87-6373,"11238 Pratt Pike Suite 377, Matthewview, SC 53217",,,Operations geologist,EU,2016-01-06,Under Review,,2025-03-22
WL_000703,Sanchez-George Network,,Organization,Sanctions Violation,0.93,North Korea,,,,"26468 Miller Expressway, Wolfefort, DC 75614",,davidgentry@example.net,,UN,2021-04-06,Inactive,Do lay health place expect space. Talk firm sense possible outside tax clear. Arm attack meet.,2025-06-25
WL_000704,Johnson and Sons Liberation Army,,Organization,Money Laundering,0.91,Myanmar,,,,,6907843158,,,ED,2019-04-19,Under Review,"Carry behavior realize. Everyone worry good Mr fast. Series work any hit company.
Authority role memory able partner. Able challenge mention dog low town guess. Leg someone we bit fear.",2025-05-28
WL_000705,MV Steven Allen,,Vessel,Money Laundering,0.83,Somalia,,,,,+1-239-351-8102x507,smithsonya@example.org,,EU,2023-09-15,Active,,2025-01-30
WL_000706,"Howell, Crosby and Fernandez Gang","Powers, Hardy and Washington",Organization,Corruption,0.8,India,,,,"171 Stephanie Lock Apt. 839, Baldwinfurt, MP 65314",941.822.9979x609,,,FATF,2018-06-12,Active,,2024-11-07
WL_000707,Cunningham-Stewart,,Organization,Terrorism Financing,0.78,Mali,,,,,,,,UN,2019-10-05,Active,,2025-03-11
WL_000708,Singleton LLC 109,,Aircraft,Terrorism Financing,0.98,Sudan,,,,"412 Caldwell Brooks, South Ryanland, ME 62599",+1-947-515-5637x594,,,OFAC,2018-11-25,Active,,2024-08-28
WL_000709,Rebecca Saunders,,Individual,Terrorism Financing,0.75,Cuba,1989-10-04,,,"8655 Amanda Via, Michaelshire, PW 73395",+1-977-396-0259,,Purchasing manager,SEBI,2024-04-23,Inactive,"Recognize late tend. Show discover expect process employee.
Mission by add suddenly whose whom. Writer only than wife themselves debate. Over raise think clear assume above.
I time computer cover.",2024-07-27
WL_000710,Mohammed-Brandon Bradley,,Individual,Politically Exposed Person (PEP),0.72,Syria,1994-07-13,,,,,eugene26@example.com,,FATF,2023-04-15,Under Review,,2025-01-31
WL_000711,Ibn-Gary Ross,Benjamin Miller; Laura Murphy,Individual,Money Laundering,0.61,Russia,1998-05-26,079057943,885-36-9338,"799 Mathis Lights, Jennaview, WY 79844",(239)582-7028x42507,morristimothy@example.net,,UN,2019-09-17,Inactive,,2024-08-30
WL_000712,Alexa Wiggins,,Individual,Corruption,0.68,Pakistan,1955-11-18,651185054,,"343 Rebecca Extension Suite 370, East Michaelmouth, DE 40030",,,,RBI,2020-01-18,Inactive,,2024-10-03
WL_000713,MV Katelyn Taylor,,Vessel,Money Laundering,0.89,Nicaragua,,,,"62296 Kimberly Stream, Georgeshire, MN 72546",561.894.9783x228,,,EU,2023-03-14,Inactive,"Note half reduce system recognize two number. Range food official set add you. Leave west hand thing ten.
Go break company someone consumer nothing respond. Loss long read process.",2025-06-14
WL_000714,Shannon Smith,Jeremy Myers; Sara Sims,Individual,Organized Crime,0.76,Yemen,1964-04-28,014080264,,,,,"Designer, graphic",ED,2021-10-28,Active,,2025-05-08
WL_000715,MV Rachael Malone,,Vessel,Tax Evasion,0.84,China,,,,"0495 Hansen Extensions, Phillipport, MP 13899",,,,EU,2017-02-02,Active,,2025-02-20
WL_000716,MV Anne Torres,,Vessel,Corruption,0.61,Russia,,,,"561 Gutierrez Crossroad Suite 038, Lake Juliechester, MT 01996",867.766.5769x0552,michaelcurtis@example.com,,RBI,2021-11-05,Under Review,,2025-06-13
WL_000717,Abdul-Madison Lopez,,Individual,Organized Crime,0.7,Syria,1989-05-21,G67774603,350-77-3441,"8338 Justin Village Apt. 863, Ronnieshire, GA 35353",+1-558-854-5184x936,andrewssusan@example.org,Administrator,SEBI,2021-04-14,Under Review,"Because expert often keep fire turn. Field writer herself hospital yeah movement stand.
Whom heavy try front election surface. Guess respond administration quite nation performance.",2025-02-14
WL_000718,"Mitchell, Landry and Marshall 457",,Aircraft,Terrorism Financing,0.85,Somalia,,,,"Unit 4204 Box 3999, DPO AA 24520",001-414-372-9380x34511,,,FATF,2017-07-14,Under Review,,2024-12-01
WL_000719,"Clarke, Wright and Hall 752",,Aircraft,Human Trafficking,0.89,Belarus,,,,"42079 Glover Dale Apt. 792, Taylorside, TX 66897",894.867.1871,,,FATF,2021-11-17,Under Review,Class than word thus image Democrat center. Loss sometimes green who recognize affect. Industry his beat issue education sell long stay.,2025-03-09
WL_000720,Thomas-Rush 341,,Aircraft,Human Trafficking,0.76,Afghanistan,,,,,+1-948-569-1048,joshua02@example.com,,UN,2020-05-03,Under Review,,2024-12-08
WL_000721,Jill Wagner,Anthony Haynes III; Joe Morgan,Individual,Money Laundering,0.61,Lebanon,1987-04-12,,,,780-440-8164,,Furniture designer,UN,2021-11-22,Under Review,,2024-12-31
WL_000722,MV Megan Garcia,,Vessel,Terrorism Financing,0.75,Myanmar,,,,,(429)529-0097x029,schmidttanner@example.net,,EU,2024-01-25,Active,,2025-07-03
WL_000723,Hines-Melton 338,,Aircraft,Corruption,0.89,North Korea,,,,"052 Pope Light Apt. 794, Parkerfurt, AS 83591",,rileyelizabeth@example.com,,OFAC,2017-01-06,Inactive,,2024-12-12
WL_000724,Foley-Nelson 797,,Aircraft,Corruption,0.76,Iraq,,,,,891.870.1960,,,OFAC,2024-08-06,Under Review,,2024-07-24
WL_000725,Krause-King Organization,King-Collins,Organization,Organized Crime,0.87,Iran,,,,"975 Singh Fords Suite 627, North Christopher, DE 44031",,,,UN,2019-09-16,Inactive,"Still wait blue article.
Agree according response talk about opportunity very nor. Eye young as son watch drug.
Out color look condition since serious. Last best but production area.",2024-09-10
WL_000726,MV Holly Jackson,,Vessel,Organized Crime,0.94,Iran,,,,,,caleb63@example.com,,FATF,2019-08-23,Active,,2025-05-12
WL_000727,"Scott, Hunter and Gonzalez",,Organization,Corruption,0.67,Sudan,,,,,,,,EU,2024-11-18,Active,,2024-07-08
WL_000728,Ahmed-Kyle Phillips,,Individual,Sanctions Violation,0.92,Mali,1988-01-12,284624632,,"46386 Joseph Ford Apt. 891, Port Michelle, AR 63739",,,,EU,2019-12-10,Active,"Star wall son cut hour. Man with do. North unit various get.
Pull author but meeting. Site area least situation spend. Material allow again south.",2025-02-10
WL_000729,Mendoza LLC Liberation Army,,Organization,Politically Exposed Person (PEP),0.81,Pakistan,,,,,464.774.5614x739,padillatiffany@example.org,,RBI,2022-03-06,Under Review,,2025-06-30
WL_000730,MV Donald Jimenez,,Vessel,Tax Evasion,0.68,Myanmar,,,,,,gomezisaac@example.org,,RBI,2020-07-09,Active,,2024-11-14
WL_000731,Matthew Kelly,,Individual,Drug Trafficking,0.74,Somalia,1949-01-21,627963047,,"3223 Reyes Knoll Apt. 072, Waynebury, MP 31865",,,,EU,2023-09-07,Under Review,,2024-11-07
WL_000732,Clark PLC,,Organization,Terrorism Financing,0.8,Syria,,,,"789 Sandra Run Suite 048, Russellside, NJ 94097",,,,EU,2017-07-17,Inactive,"Yourself better lead. They represent time ready.
Watch enough environmental professor the. Hand approach thank accept add. Officer form rich last mother media.",2025-01-19
WL_000733,"Jones, Fuentes and Shields 285",,Aircraft,Human Trafficking,0.95,Sudan,,,,"52449 Meyer Ways, West Bryanmouth, RI 15493",,lauren27@example.org,,UN,2018-03-07,Active,Time eat form beat. Worry many property outside close little huge. Challenge marriage keep thought certain television level.,2025-01-03
WL_000734,Phillips-Duffy 544,,Aircraft,Tax Evasion,0.75,Belarus,,,,"086 Benjamin Viaduct Suite 233, East Tiffanyshire, HI 71070",,,,UN,2025-03-27,Active,,2024-07-18
WL_000735,Mark Holland,,Individual,Terrorism Financing,0.95,Nicaragua,1962-04-10,,,"1565 Lisa Land, New Jeremiahstad, OR 20360",+1-464-381-1996x39208,,Animator,SEBI,2025-01-29,Active,"Light think table carry. Test special position. Treatment gas move most.
Democratic must between camera guy miss who. Quite TV admit region question. Collection always debate doctor still.",2024-08-21
WL_000736,MV Jasmine Hall,,Vessel,Organized Crime,0.65,Pakistan,,,,"17006 Davis Neck Apt. 596, Lewisfurt, AR 00948",,shirley34@example.com,,ED,2022-08-18,Active,,2024-11-29
WL_000737,Shah LLC 295,,Aircraft,Money Laundering,0.93,Venezuela,,,,"362 Joshua Course Suite 331, East Holly, MP 56449",,,,SEBI,2017-08-05,Active,,2024-07-19
WL_000738,Kathryn Cain,Charles Rogers,Individual,Drug Trafficking,0.79,Nicaragua,1998-05-18,,628-04-2939,,,mark04@example.org,Public relations officer,ED,2019-03-22,Active,,2025-05-27
WL_000739,"Lopez, Sherman and Anderson Liberation Army",,Organization,Organized Crime,0.99,Yemen,,,,,,,,EU,2023-07-20,Under Review,,2024-08-02
WL_000740,"Mills, Day and James",,Organization,Sanctions Violation,0.95,Myanmar,,,,"1312 Roberts Mountains, North Tony, NE 77155",312.265.9909,,,SEBI,2020-03-06,Under Review,At today thing strategy. Specific trade arm according fast once difficult open. Find live meeting always like crime fight.,2024-09-23
WL_000741,Johnson Group 565,,Aircraft,Drug Trafficking,0.88,Lebanon,,,,"768 Walters Estates Suite 778, Lake Teresa, AR 45271",,,,EU,2017-05-21,Active,,2024-10-13
WL_000742,Bernard-Lewis Association,,Organization,Drug Trafficking,0.98,Myanmar,,,,"80102 Jimenez Shoals, Port Guy, UT 76223",,ruth56@example.net,,SEBI,2021-05-28,Inactive,,2024-12-21
WL_000743,"Lee, Randolph and Hill 207",,Aircraft,Sanctions Violation,0.84,Somalia,,,,,(496)500-9448x027,,,RBI,2024-06-30,Under Review,Seek town wrong way sound your their. Reduce material score toward television radio. Company get actually near choice. Determine image west small.,2025-01-05
WL_000744,Catherine Norris,,Individual,Human Trafficking,0.69,Somalia,1953-05-15,146801559,,,+1-967-733-2401,,Sales executive,UN,2022-07-08,Under Review,"Soldier nature art under author far. Consumer idea today send reason almost painting.
Letter boy story test even summer affect. Trip account whose.",2025-04-14
WL_000745,MV Lisa Kent,,Vessel,Politically Exposed Person (PEP),0.71,Iran,,,,"302 Nathan Ways Suite 826, South Danielle, NE 27439",4399142037,margaret81@example.net,,ED,2017-11-11,Active,,2024-10-20
WL_000746,Bernard-Garner 102,,Aircraft,Organized Crime,0.75,Iran,,,,,(621)950-4813x0237,florescraig@example.net,,ED,2018-11-11,Under Review,,2024-07-25
WL_000747,"Hudson, Williamson and Walters",Russell-Clarke,Organization,Tax Evasion,0.66,China,,,,,7334655193,marysmith@example.com,,SEBI,2017-08-27,Inactive,Behavior event heavy source others social fear. Relationship nation give shoulder certain left. Still hold budget significant attorney.,2025-05-07
WL_000748,"Thompson, Stewart and Thomas 505",,Aircraft,Politically Exposed Person (PEP),0.87,Libya,,,,"4061 Monica Green, North Paulburgh, OK 63486",001-641-723-7876,,,OFAC,2022-05-13,Active,Court stage newspaper response employee plan method film. Type alone garden national investment.,2025-03-12
WL_000749,MV Melissa King,,Vessel,Human Trafficking,0.92,Libya,,,,,(927)429-7843,,,UN,2024-11-25,Inactive,,2025-05-10
WL_000750,MV Samantha Coffey,,Vessel,Money Laundering,0.61,Nicaragua,,,,"30067 Floyd Landing, Allenshire, TN 38018",(342)493-7976x39882,,,UN,2018-10-18,Inactive,"Point job account language. Second more why.
Doctor herself include fact. Medical deal it hold take. Focus door red same interesting.",2024-09-04
WL_000751,Kelley and Sons Coalition,,Organization,Organized Crime,0.95,Afghanistan,,,,"980 Edwards Cliff, East Kimberlytown, OR 33904",,,,FATF,2017-01-25,Active,Writer my why develop knowledge. Better color walk she attention ago lawyer. None majority rather toward.,2024-12-19
WL_000752,Russo Ltd 833,,Aircraft,Terrorism Financing,0.65,North Korea,,,,,,,,SEBI,2019-11-06,Active,"Surface edge research. Ready whether writer civil hundred defense.
Federal buy character everybody record take writer. Detail show skin claim civil.
Manager cup increase size.",2024-12-05
WL_000753,MV Gregory Taylor,,Vessel,Terrorism Financing,0.62,Cuba,,,,"8212 Carter Land Suite 181, New Ellenburgh, AK 84387",(227)373-0848,tammystafford@example.net,,OFAC,2016-09-13,Active,,2024-11-16
WL_000754,Greene-Jones,Bennett-Sanders,Organization,Terrorism Financing,0.74,Pakistan,,,,"6064 Angela Keys Apt. 316, Keithshire, VA 23089",,,,ED,2018-09-17,Under Review,,2024-09-08
WL_000755,Edwards LLC,,Organization,Drug Trafficking,0.62,Sudan,,,,,8217237380,,,OFAC,2024-02-11,Inactive,"Rule how authority music.
Tax build scientist property field. Speak peace pressure. Stage social surface right.
Wrong seek remain parent happen skill time. Grow occur else article lose civil my.",2024-10-05
WL_000756,"Adams, Harrington and Fletcher Cartel",,Organization,Money Laundering,0.89,Syria,,,,"76181 Gary Island Suite 536, South Craigside, OH 39942",001-899-450-5916,xwilliams@example.org,,OFAC,2016-05-16,Inactive,,2025-05-05
WL_000757,Williams Ltd Cartel,,Organization,Sanctions Violation,0.62,Somalia,,,,"PSC 3140, Box 6082, APO AP 16265",,,,OFAC,2018-09-06,Active,,2025-02-12
WL_000758,MV Darrell Rowe,,Vessel,Organized Crime,0.75,Iran,,,,,+1-903-664-4985x64666,pbenson@example.org,,UN,2023-05-07,Active,,2025-02-08
WL_000759,"Hill, Mcguire and Kelley 444",,Aircraft,Organized Crime,0.68,Venezuela,,,,"6751 Rogers Mills, Port Susan, SC 48173",524-276-2156,,,RBI,2016-09-24,Under Review,,2025-05-06
WL_000760,Ian Alvarado,Johnny Coleman; Taylor Taylor,Individual,Drug Trafficking,0.69,Yemen,1998-09-24,627207333,385-97-7128,"974 Mindy Forges Suite 147, South Thomas, KS 39733",,,Homeopath,RBI,2019-02-08,Inactive,,2024-09-08
WL_000761,Montgomery-Castillo 664,,Aircraft,Sanctions Violation,0.62,Somalia,,,,"0455 Decker Alley Apt. 930, Port Stacy, IL 19466",512.652.4848x51818,,,ED,2016-06-18,Inactive,"Either else management involve religious reality. Interest case history any.
From somebody property religious movement professor risk.
One race watch nearly change none movie strategy.",2025-04-02
WL_000762,MV Russell Cameron,,Vessel,Sanctions Violation,0.87,Cuba,,,,"PSC 2060, Box 1844, APO AA 05284",,,,ED,2016-04-18,Under Review,"Rise stuff along term. Kind listen cultural economy movie find.
Medical vote personal scene will study. Least movement decision control television. Run end camera possible general interview.",2025-01-09
WL_000763,Adams-Glover 743,,Aircraft,Terrorism Financing,0.84,Nicaragua,,,,"5197 Natalie Stream, Davidstad, OK 94829",279-651-1953,,,UN,2016-01-19,Under Review,,2025-02-08
WL_000764,"Edwards, Juarez and Jacobson 599",,Aircraft,Human Trafficking,0.89,Belarus,,,,"21112 Tammy Forges Apt. 714, Port Walter, ND 18386",,jeffrey98@example.org,,ED,2021-08-19,Active,"Exactly include spring natural. How create particular serve beat.
Hit hospital theory age. Me sometimes term series.
Assume give attack. Painting during pattern glass.",2025-02-12
WL_000765,MV Mary Phillips,,Vessel,Sanctions Violation,0.92,Syria,,,,"8818 Christopher Islands Apt. 988, Hamiltonhaven, VA 84960",,,,SEBI,2020-10-05,Under Review,,2024-07-08
WL_000766,Pittman PLC 127,,Aircraft,Terrorism Financing,0.64,Mali,,,,"84540 Martin Branch, Robertborough, CA 93464",5005975344,,,FATF,2020-12-23,Active,,2025-02-05
